id,name,score,subject
14263,밍키,81,영어
14264,이몽룡,56,수학
14265,밍키,82,영어
14266,이몽룡,84,과학
14267,성춘향,70,수학
14268,성춘향,97,영어
14269,성춘향,67,과학
14270,이몽룡,61,수학
14271,밍키,50,수학
14272,성춘향,89,과학
14273,홍길동,92,수학
14274,밍키,66,수학
14275,밍키,71,과학
14276,이몽룡,66,수학
14277,성춘향,63,수학
14278,홍길동,80,영어
14279,성춘향,59,영어
14280,성춘향,76,영어
14281,밍키,97,과학
14282,성춘향,86,영어
14283,성춘향,79,수학
14284,밍키,71,영어
14285,성춘향,88,영어
14286,이몽룡,94,영어
14287,이몽룡,99,수학
14288,이몽룡,57,수학
14289,이몽룡,97,과학
14290,밍키,63,영어
14291,성춘향,61,영어
14292,성춘향,50,영어
14293,이몽룡,75,과학
14294,성춘향,72,수학
14295,홍길동,72,과학
14296,밍키,87,영어
14297,홍길동,98,영어
14298,홍길동,56,영어
14299,홍길동,60,과학
14300,이몽룡,83,영어
14301,이몽룡,75,수학
14302,성춘향,71,과학
14303,성춘향,53,과학
14304,홍길동,65,과학
14305,이몽룡,78,영어
14306,이몽룡,98,영어
14307,밍키,59,영어
14308,홍길동,61,영어
14309,홍길동,71,과학
14310,홍길동,94,수학
14311,홍길동,68,과학
14312,밍키,86,영어
14313,성춘향,88,영어
14314,성춘향,51,영어
14315,밍키,75,과학
14316,성춘향,66,과학
14317,성춘향,85,영어
14318,성춘향,53,영어
14319,홍길동,70,과학
14320,밍키,79,수학
14321,이몽룡,94,영어
14322,홍길동,89,영어
14323,성춘향,65,영어
14324,밍키,96,수학
14325,성춘향,68,수학
14326,이몽룡,84,수학
14327,성춘향,62,영어
14328,이몽룡,77,과학
14329,밍키,68,과학
14330,홍길동,64,수학
14331,밍키,63,수학
14332,이몽룡,98,영어
14333,이몽룡,55,수학
14334,성춘향,78,영어
14335,밍키,67,과학
14336,성춘향,82,영어
14337,홍길동,71,수학
14338,이몽룡,56,수학
14339,밍키,52,수학
14340,홍길동,65,영어
14341,홍길동,50,과학
14342,성춘향,76,과학
14343,성춘향,58,수학
14344,밍키,57,영어
14345,홍길동,77,영어
14346,이몽룡,55,과학
14347,밍키,71,과학
14348,이몽룡,52,과학
14349,홍길동,54,과학
14350,홍길동,50,영어
14351,밍키,96,수학
14352,성춘향,67,영어
14353,이몽룡,56,수학
14354,성춘향,90,과학
14355,이몽룡,90,수학
14356,홍길동,98,수학
14357,밍키,56,영어
14358,이몽룡,96,영어
14359,이몽룡,64,수학
14360,밍키,98,수학
14361,이몽룡,90,과학
14362,이몽룡,96,수학
14363,이몽룡,59,과학
14364,성춘향,96,과학
14365,홍길동,56,과학
14366,홍길동,86,수학
14367,밍키,97,영어
14368,밍키,59,영어
14369,홍길동,65,영어
14370,홍길동,79,수학
14371,밍키,74,과학
14372,성춘향,56,영어
14373,이몽룡,65,과학
14374,성춘향,93,수학
14375,이몽룡,52,과학
14376,이몽룡,55,수학
14377,밍키,99,수학
14378,밍키,73,과학
14379,이몽룡,57,영어
14380,밍키,78,영어
14381,이몽룡,62,영어
14382,홍길동,61,영어
14383,성춘향,93,영어
14384,홍길동,71,과학
14385,이몽룡,57,수학
14386,성춘향,59,과학
14387,이몽룡,79,과학
14388,밍키,50,과학
14389,이몽룡,81,영어
14390,성춘향,50,과학
14391,홍길동,94,수학
14392,성춘향,78,과학
14393,이몽룡,74,수학
14394,홍길동,96,영어
14395,홍길동,96,과학
14396,성춘향,55,수학
14397,성춘향,53,영어
14398,홍길동,94,과학
14399,밍키,71,수학
14400,이몽룡,74,영어
14401,이몽룡,76,영어
14402,이몽룡,78,수학
14403,홍길동,50,수학
14404,홍길동,80,영어
14405,이몽룡,57,영어
14406,홍길동,53,영어
14407,밍키,68,과학
14408,성춘향,94,과학
14409,이몽룡,92,수학
14410,밍키,100,영어
14411,홍길동,97,과학
14412,성춘향,95,과학
14413,밍키,84,수학
14414,이몽룡,83,과학
14415,성춘향,91,과학
14416,성춘향,50,과학
14417,밍키,73,영어
14418,밍키,65,수학
14419,성춘향,93,수학
14420,밍키,62,과학
14421,밍키,68,수학
14422,홍길동,86,영어
14423,이몽룡,61,과학
14424,밍키,83,과학
14425,성춘향,72,영어
14426,홍길동,88,영어
14427,성춘향,71,과학
14428,이몽룡,57,수학
14429,홍길동,60,과학
14430,이몽룡,50,수학
14431,홍길동,100,수학
14432,이몽룡,51,영어
14433,이몽룡,58,수학
14434,홍길동,58,수학
14435,홍길동,89,과학
14436,성춘향,84,수학
14437,밍키,74,영어
14438,홍길동,66,영어
14439,성춘향,93,수학
14440,홍길동,56,수학
14441,성춘향,69,영어
14442,이몽룡,96,과학
14443,이몽룡,81,영어
14444,밍키,59,수학
14445,이몽룡,78,수학
14446,밍키,92,수학
14447,이몽룡,97,수학
14448,성춘향,61,수학
14449,성춘향,89,수학
14450,홍길동,88,수학
14451,밍키,95,과학
14452,이몽룡,93,수학
14453,밍키,84,영어
14454,이몽룡,89,수학
14455,성춘향,92,영어
14456,밍키,62,과학
14457,이몽룡,88,과학
14458,성춘향,97,영어
14459,홍길동,55,영어
14460,성춘향,60,영어
14461,밍키,59,과학
14462,밍키,66,과학
14463,홍길동,81,과학
14464,이몽룡,88,과학
14465,홍길동,60,수학
14466,이몽룡,91,과학
14467,홍길동,85,영어
14468,홍길동,79,영어
14469,밍키,57,수학
14470,성춘향,55,수학
14471,홍길동,73,수학
14472,이몽룡,75,영어
14473,홍길동,71,과학
14474,성춘향,55,과학
14475,홍길동,72,영어
14476,밍키,82,과학
14477,성춘향,75,과학
14478,홍길동,64,영어
14479,이몽룡,55,과학
14480,성춘향,71,영어
14481,성춘향,61,수학
14482,밍키,55,영어
14483,이몽룡,59,과학
14484,이몽룡,63,과학
14485,홍길동,75,수학
14486,밍키,72,수학
14487,성춘향,56,수학
14488,성춘향,99,영어
14489,밍키,70,수학
14490,성춘향,66,영어
14491,이몽룡,90,과학
14492,밍키,88,과학
14493,이몽룡,55,과학
14494,밍키,80,영어
14495,홍길동,59,영어
14496,홍길동,75,영어
14497,홍길동,90,영어
14498,밍키,87,과학
14499,성춘향,52,과학
14500,밍키,98,과학
14501,성춘향,74,영어
14502,홍길동,91,과학
14503,홍길동,90,과학
14504,성춘향,77,수학
14505,이몽룡,74,영어
14506,성춘향,78,과학
14507,성춘향,95,수학
14508,성춘향,65,영어
14509,홍길동,53,과학
14510,이몽룡,94,영어
14511,이몽룡,86,영어
14512,홍길동,55,과학
14513,성춘향,66,과학
14514,밍키,54,수학
14515,홍길동,96,수학
14516,이몽룡,73,과학
14517,성춘향,66,수학
14518,밍키,65,과학
14519,이몽룡,65,영어
14520,성춘향,79,영어
14521,홍길동,68,수학
14522,성춘향,94,과학
14523,홍길동,81,과학
14524,홍길동,66,수학
14525,밍키,76,과학
14526,홍길동,93,수학
14527,성춘향,80,영어
14528,밍키,94,수학
14529,밍키,51,과학
14530,밍키,83,영어
14531,밍키,96,과학
14532,성춘향,61,과학
14533,밍키,79,영어
14534,밍키,63,영어
14535,성춘향,85,수학
14536,밍키,77,영어
14537,홍길동,63,영어
14538,밍키,89,영어
14539,홍길동,76,수학
14540,밍키,80,과학
14541,성춘향,58,수학
14542,홍길동,91,과학
14543,홍길동,83,수학
14544,성춘향,83,수학
14545,성춘향,69,수학
14546,이몽룡,54,영어
14547,홍길동,88,과학
14548,이몽룡,90,수학
14549,이몽룡,79,과학
14550,밍키,78,수학
14551,이몽룡,83,수학
14552,이몽룡,95,과학
14553,성춘향,95,과학
14554,성춘향,89,영어
14555,홍길동,93,영어
14556,홍길동,61,과학
14557,밍키,95,영어
14558,성춘향,89,영어
14559,성춘향,92,과학
14560,밍키,81,수학
14561,홍길동,67,영어
14562,이몽룡,97,수학
14563,성춘향,95,영어
14564,성춘향,58,과학
14565,밍키,50,수학
14566,홍길동,67,과학
14567,밍키,50,과학
14568,밍키,51,과학
14569,밍키,55,영어
14570,홍길동,100,과학
14571,홍길동,100,영어
14572,밍키,87,영어
14573,홍길동,83,과학
14574,성춘향,69,영어
14575,홍길동,73,수학
14576,이몽룡,55,과학
14577,성춘향,56,영어
14578,홍길동,98,영어
14579,홍길동,96,과학
14580,밍키,76,과학
14581,밍키,84,과학
14582,이몽룡,93,수학
14583,이몽룡,87,수학
14584,이몽룡,76,과학
14585,홍길동,62,과학
14586,밍키,77,과학
14587,밍키,76,영어
14588,이몽룡,78,영어
14589,이몽룡,74,과학
14590,홍길동,50,과학
14591,밍키,95,수학
14592,홍길동,63,과학
14593,성춘향,52,수학
14594,이몽룡,95,영어
14595,홍길동,71,영어
14596,밍키,65,수학
14597,이몽룡,58,수학
14598,이몽룡,63,과학
14599,이몽룡,78,과학
14600,성춘향,52,과학
14601,밍키,91,수학
14602,홍길동,99,수학
14603,이몽룡,94,과학
14604,홍길동,75,과학
14605,밍키,71,영어
14606,이몽룡,94,과학
14607,이몽룡,64,수학
14608,성춘향,51,영어
14609,밍키,95,과학
14610,이몽룡,57,영어
14611,밍키,65,과학
14612,성춘향,75,수학
14613,밍키,59,영어
14614,홍길동,92,영어
14615,밍키,87,과학
14616,홍길동,70,수학
14617,이몽룡,70,수학
14618,홍길동,100,과학
14619,이몽룡,100,영어
14620,성춘향,57,과학
14621,이몽룡,73,과학
14622,이몽룡,82,영어
14623,이몽룡,98,과학
14624,홍길동,62,과학
14625,홍길동,70,과학
14626,성춘향,90,영어
14627,홍길동,89,영어
14628,이몽룡,96,영어
14629,홍길동,64,영어
14630,성춘향,69,영어
14631,홍길동,68,과학
14632,밍키,50,영어
14633,성춘향,99,수학
14634,밍키,50,수학
14635,이몽룡,81,영어
14636,밍키,88,수학
14637,성춘향,94,영어
14638,홍길동,63,영어
14639,홍길동,74,영어
14640,홍길동,97,영어
14641,홍길동,69,수학
14642,이몽룡,78,수학
14643,이몽룡,53,수학
14644,밍키,56,수학
14645,홍길동,99,영어
14646,홍길동,97,영어
14647,성춘향,63,과학
14648,성춘향,82,영어
14649,이몽룡,89,과학
14650,밍키,96,수학
14651,홍길동,78,과학
14652,이몽룡,70,과학
14653,성춘향,100,수학
14654,이몽룡,99,영어
14655,홍길동,100,과학
14656,홍길동,85,수학
14657,이몽룡,87,영어
14658,밍키,82,영어
14659,밍키,81,과학
14660,성춘향,58,수학
14661,성춘향,65,과학
14662,밍키,70,과학
14663,홍길동,61,과학
14664,홍길동,57,영어
14665,이몽룡,56,영어
14666,성춘향,86,과학
14667,홍길동,89,수학
14668,홍길동,71,과학
14669,성춘향,90,수학
14670,성춘향,76,수학
14671,성춘향,62,수학
14672,홍길동,96,수학
14673,홍길동,52,수학
14674,성춘향,51,영어
14675,성춘향,76,수학
14676,이몽룡,71,영어
14677,이몽룡,97,수학
14678,밍키,67,영어
14679,이몽룡,60,영어
14680,홍길동,51,과학
14681,성춘향,58,과학
14682,홍길동,74,과학
14683,성춘향,57,과학
14684,이몽룡,98,수학
14685,홍길동,59,과학
14686,이몽룡,53,과학
14687,홍길동,88,과학
14688,이몽룡,66,영어
14689,성춘향,57,과학
14690,성춘향,69,과학
14691,홍길동,96,영어
14692,밍키,81,과학
14693,이몽룡,81,영어
14694,이몽룡,76,수학
14695,밍키,77,영어
14696,이몽룡,86,영어
14697,밍키,78,수학
14698,이몽룡,66,수학
14699,성춘향,64,과학
14700,밍키,99,수학
14701,성춘향,95,수학
14702,밍키,65,영어
14703,홍길동,88,과학
14704,홍길동,53,과학
14705,이몽룡,53,수학
14706,이몽룡,79,수학
14707,성춘향,92,수학
14708,밍키,97,영어
14709,밍키,91,영어
14710,밍키,82,수학
14711,홍길동,88,수학
14712,성춘향,57,수학
14713,성춘향,74,영어
14714,홍길동,85,영어
14715,이몽룡,80,영어
14716,성춘향,89,수학
14717,홍길동,95,영어
14718,홍길동,73,과학
14719,이몽룡,51,수학
14720,이몽룡,67,영어
14721,이몽룡,97,과학
14722,이몽룡,68,수학
14723,이몽룡,66,과학
14724,이몽룡,69,영어
14725,밍키,56,영어
14726,밍키,54,영어
14727,홍길동,83,과학
14728,이몽룡,91,수학
14729,밍키,76,과학
14730,성춘향,50,수학
14731,홍길동,98,수학
14732,성춘향,57,과학
14733,이몽룡,93,영어
14734,성춘향,57,수학
14735,밍키,86,영어
14736,밍키,75,수학
14737,홍길동,56,영어
14738,성춘향,70,과학
14739,홍길동,84,수학
14740,이몽룡,69,영어
14741,성춘향,90,영어
14742,밍키,79,영어
14743,홍길동,65,영어
14744,홍길동,77,과학
14745,성춘향,85,영어
14746,이몽룡,61,영어
14747,홍길동,53,수학
14748,홍길동,91,과학
14749,성춘향,51,수학
14750,홍길동,70,과학
14751,밍키,53,수학
14752,홍길동,65,수학
14753,밍키,98,수학
14754,밍키,86,영어
14755,이몽룡,64,수학
14756,이몽룡,57,영어
14757,밍키,62,과학
14758,이몽룡,52,과학
14759,밍키,60,영어
14760,홍길동,77,영어
14761,이몽룡,94,수학
14762,홍길동,50,영어
14763,이몽룡,91,영어
14764,밍키,75,과학
14765,홍길동,87,과학
14766,홍길동,86,영어
14767,홍길동,65,영어
14768,성춘향,73,영어
14769,성춘향,89,수학
14770,홍길동,74,영어
14771,이몽룡,60,수학
14772,성춘향,70,수학
14773,밍키,83,수학
14774,밍키,59,영어
14775,이몽룡,89,수학
14776,밍키,52,과학
14777,홍길동,57,영어
14778,홍길동,65,과학
14779,성춘향,54,영어
14780,홍길동,50,과학
14781,밍키,98,수학
14782,성춘향,52,영어
14783,성춘향,68,과학
14784,홍길동,88,과학
14785,밍키,98,영어
14786,밍키,63,영어
14787,밍키,79,과학
14788,성춘향,97,수학
14789,성춘향,50,과학
14790,홍길동,62,수학
14791,밍키,58,과학
14792,홍길동,63,영어
14793,홍길동,73,영어
14794,밍키,51,영어
14795,성춘향,77,수학
14796,성춘향,99,수학
14797,이몽룡,88,수학
14798,홍길동,56,영어
14799,성춘향,86,수학
14800,홍길동,97,수학
14801,밍키,68,과학
14802,이몽룡,85,영어
14803,이몽룡,56,수학
14804,홍길동,60,영어
14805,홍길동,71,영어
14806,홍길동,57,수학
14807,성춘향,75,영어
14808,홍길동,91,영어
14809,홍길동,94,영어
14810,성춘향,70,과학
14811,홍길동,81,과학
14812,이몽룡,69,과학
14813,밍키,77,영어
14814,이몽룡,63,과학
14815,밍키,83,과학
14816,홍길동,72,수학
14817,밍키,59,과학
14818,이몽룡,60,영어
14819,성춘향,51,영어
14820,홍길동,93,수학
14821,홍길동,93,수학
14822,성춘향,59,수학
14823,이몽룡,77,영어
14824,성춘향,88,영어
14825,성춘향,62,과학
14826,성춘향,75,영어
14827,성춘향,91,영어
14828,홍길동,58,과학
14829,홍길동,56,영어
14830,이몽룡,72,영어
14831,이몽룡,55,과학
14832,이몽룡,65,수학
14833,이몽룡,79,수학
14834,홍길동,63,과학
14835,밍키,99,수학
14836,밍키,100,영어
14837,이몽룡,67,과학
14838,밍키,62,영어
14839,이몽룡,82,영어
14840,성춘향,57,과학
14841,밍키,98,과학
14842,이몽룡,51,수학
14843,밍키,92,과학
14844,밍키,83,수학
14845,밍키,85,영어
14846,밍키,51,과학
14847,성춘향,92,영어
14848,이몽룡,71,수학
14849,밍키,79,영어
14850,홍길동,96,과학
14851,밍키,68,수학
14852,홍길동,95,영어
14853,이몽룡,100,수학
14854,밍키,76,수학
14855,홍길동,96,수학
14856,이몽룡,57,영어
14857,성춘향,58,수학
14858,밍키,76,과학
14859,성춘향,72,영어
14860,밍키,63,영어
14861,이몽룡,53,수학
14862,이몽룡,61,과학
14863,밍키,52,영어
14864,이몽룡,54,수학
14865,이몽룡,50,영어
14866,성춘향,50,수학
14867,홍길동,81,과학
14868,홍길동,98,수학
14869,밍키,67,수학
14870,홍길동,54,영어
14871,밍키,95,영어
14872,밍키,75,영어
14873,이몽룡,59,수학
14874,홍길동,86,영어
14875,밍키,73,수학
14876,성춘향,84,수학
14877,성춘향,82,과학
14878,이몽룡,60,과학
14879,밍키,95,수학
14880,성춘향,60,수학
14881,홍길동,72,영어
14882,이몽룡,82,영어
14883,홍길동,92,영어
14884,홍길동,88,과학
14885,이몽룡,52,수학
14886,이몽룡,57,영어
14887,이몽룡,92,영어
14888,이몽룡,57,과학
14889,밍키,100,수학
14890,성춘향,61,과학
14891,성춘향,99,영어
14892,홍길동,86,수학
14893,성춘향,57,수학
14894,밍키,55,과학
14895,밍키,98,영어
14896,홍길동,98,수학
14897,성춘향,99,과학
14898,이몽룡,76,과학
14899,홍길동,70,영어
14900,홍길동,87,수학
14901,성춘향,96,과학
14902,홍길동,93,수학
14903,밍키,92,과학
14904,홍길동,50,과학
14905,성춘향,55,영어
14906,밍키,66,과학
14907,이몽룡,100,과학
14908,홍길동,69,과학
14909,홍길동,92,과학
14910,이몽룡,77,과학
14911,성춘향,75,수학
14912,밍키,91,영어
14913,밍키,92,수학
14914,이몽룡,89,수학
14915,성춘향,65,수학
14916,밍키,85,영어
14917,밍키,62,과학
14918,밍키,73,영어
14919,이몽룡,90,영어
14920,홍길동,74,영어
14921,성춘향,53,과학
14922,밍키,98,과학
14923,성춘향,83,과학
14924,홍길동,100,영어
14925,성춘향,67,영어
14926,홍길동,54,과학
14927,홍길동,50,수학
14928,성춘향,52,수학
14929,성춘향,76,과학
14930,성춘향,77,수학
14931,성춘향,52,영어
14932,밍키,74,수학
14933,성춘향,77,수학
14934,밍키,92,영어
14935,홍길동,69,수학
14936,홍길동,66,영어
14937,성춘향,73,수학
14938,성춘향,84,수학
14939,성춘향,69,수학
14940,이몽룡,50,영어
14941,이몽룡,96,과학
14942,이몽룡,77,수학
14943,밍키,52,영어
14944,이몽룡,87,과학
14945,밍키,58,영어
14946,이몽룡,95,영어
14947,성춘향,82,수학
14948,이몽룡,67,과학
14949,홍길동,78,영어
14950,이몽룡,53,수학
14951,이몽룡,61,영어
14952,홍길동,99,수학
14953,이몽룡,78,과학
14954,성춘향,86,과학
14955,홍길동,64,수학
14956,홍길동,72,수학
14957,밍키,78,과학
14958,이몽룡,56,수학
14959,이몽룡,63,수학
14960,이몽룡,98,과학
14961,이몽룡,98,과학
14962,밍키,100,과학
14963,이몽룡,79,과학
14964,성춘향,90,영어
14965,홍길동,63,영어
14966,홍길동,98,과학
